db_name	db_version	table_name	column_name	column_type	url	description
postgres	9.2	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	9.3	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	9.4	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	9.5	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	9.6	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	10	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	11	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	12	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	13	role_udt_grants	grantor	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	The name of the role that granted the privilege
postgres	9.2	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	9.3	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	9.4	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	9.5	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	9.6	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	10	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	11	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	12	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	13	role_udt_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	YES if the privilege is grantable, NO if not
postgres	9.2	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	9.3	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	9.4	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	9.5	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	9.6	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	10	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	11	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	12	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	13	role_udt_grants	privilege_type	character_data	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	Always TYPE USAGE
postgres	9.2	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	9.3	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	9.4	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	9.5	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	9.6	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	10	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	11	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	12	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	13	role_udt_grants	udt_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	Name of the database containing the type (always the current database)
postgres	9.2	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	Name of the type
postgres	9.3	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	Name of the type
postgres	9.4	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	Name of the type
postgres	9.5	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	Name of the type
postgres	9.6	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	Name of the type
postgres	10	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	Name of the type
postgres	11	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	Name of the type
postgres	12	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	Name of the type
postgres	13	role_udt_grants	udt_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	Name of the type
postgres	9.2	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	9.3	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	9.4	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	9.5	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	9.6	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	10	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	11	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	12	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	13	role_udt_grants	udt_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-udt-grants.html	Name of the schema containing the type
postgres	7.4	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	In the future, the name of the group that the privilege was granted to
postgres	8.0	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	In the future, the name of the group that the privilege was granted to
postgres	8.1	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	In the future, the name of the group that the privilege was granted to
postgres	8.2	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	In the future, the name of the role that the privilege was granted to
postgres	8.3	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	In the future, the name of the role that the privilege was granted to
postgres	8.4	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.0	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.1	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.2	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.3	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.4	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.5	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	9.6	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	10	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	11	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	12	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	13	role_usage_grants	grantee	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	The name of the role that the privilege was granted to
postgres	8.2	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	In the future, the name of the role that granted the privilege
postgres	8.3	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	In the future, the name of the role that granted the privilege
postgres	7.4	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	In the future, the name of the user that granted the privilege
postgres	8.0	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	In the future, the name of the user that granted the privilege
postgres	8.1	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	In the future, the name of the user that granted the privilege
postgres	8.4	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.0	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.1	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.2	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.3	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.4	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.5	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	9.6	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	10	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	11	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	12	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	13	role_usage_grants	grantor	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	The name of the role that granted the privilege
postgres	7.4	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	8.0	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	8.1	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	8.2	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	8.3	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	8.4	role_usage_grants	is_grantable	character_data	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.0	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.1	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.2	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.3	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.4	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.5	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	9.6	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	10	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	11	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	12	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	13	role_usage_grants	is_grantable	yes_or_no	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	YES if the privilege is grantable, NO if not
postgres	7.4	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	8.0	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	8.1	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	8.2	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	8.3	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	8.4	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.0	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.1	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.2	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.3	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.4	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.5	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	9.6	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	10	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	11	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	12	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	13	role_usage_grants	object_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	Name of the database containing the object (always the current database)
postgres	7.4	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	Name of the object
postgres	8.0	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	Name of the object
postgres	8.1	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	Name of the object
postgres	8.2	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	Name of the object
postgres	8.3	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	Name of the object
postgres	8.4	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	Name of the object
postgres	9.0	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	Name of the object
postgres	9.1	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	Name of the object
postgres	9.2	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	Name of the object
postgres	9.3	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	Name of the object
postgres	9.4	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	Name of the object
postgres	9.5	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	Name of the object
postgres	9.6	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	Name of the object
postgres	10	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	Name of the object
postgres	11	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	Name of the object
postgres	12	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	Name of the object
postgres	13	role_usage_grants	object_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	Name of the object
postgres	7.4	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	Name of the schema containing the object
postgres	8.0	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	Name of the schema containing the object
postgres	8.1	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	Name of the schema containing the object
postgres	8.2	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	Name of the schema containing the object
postgres	8.3	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	Name of the schema containing the object
postgres	8.4	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.0	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.1	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.2	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.3	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.4	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.5	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.6	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	10	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	11	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	12	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	13	role_usage_grants	object_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	Name of the schema containing the object, if applicable, else an empty string
postgres	9.1	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER
postgres	9.2	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	9.3	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	9.4	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	9.5	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	9.6	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	10	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	11	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/11/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	12	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/12/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	13	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/13/infoschema-role-usage-grants.html	COLLATION or DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER or SEQUENCE
postgres	8.4	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER
postgres	9.0	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	DOMAIN or FOREIGN DATA WRAPPER or FOREIGN SERVER
postgres	7.4	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	In the future, the type of the object
postgres	8.0	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	In the future, the type of the object
postgres	8.1	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	In the future, the type of the object
postgres	8.2	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	In the future, the type of the object
postgres	8.3	role_usage_grants	object_type	character_data	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	In the future, the type of the object
postgres	7.4	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/7.4/infoschema-role-usage-grants.html	Always USAGE
postgres	8.0	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/8.0/infoschema-role-usage-grants.html	Always USAGE
postgres	8.1	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/8.1/infoschema-role-usage-grants.html	Always USAGE
postgres	8.2	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/8.2/infoschema-role-usage-grants.html	Always USAGE
postgres	8.3	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/8.3/infoschema-role-usage-grants.html	Always USAGE
postgres	8.4	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/8.4/infoschema-role-usage-grants.html	Always USAGE
postgres	9.0	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.0/infoschema-role-usage-grants.html	Always USAGE
postgres	9.1	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.1/infoschema-role-usage-grants.html	Always USAGE
postgres	9.2	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.2/infoschema-role-usage-grants.html	Always USAGE
postgres	9.3	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.3/infoschema-role-usage-grants.html	Always USAGE
postgres	9.4	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.4/infoschema-role-usage-grants.html	Always USAGE
postgres	9.5	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.5/infoschema-role-usage-grants.html	Always USAGE
postgres	9.6	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/9.6/infoschema-role-usage-grants.html	Always USAGE
postgres	10	role_usage_grants	privilege_type	character_data	https://www.postgresql.org/docs/10/infoschema-role-usage-grants.html	Always USAGE
